0.937124,0.318223,24.84209,0.3818858,7.530386,-23.48015,-0.966037,-0.1289059,0.2239546,0.1276481,-0.9916149,-0.02014806,0.2246739,0.009123598,0.9743913
1.244875,0.3016553,24.62767,-0.2077605,5.161645,-24.26784,-0.9791363,-0.1403247,0.1469727,0.137551,-0.9900724,-0.02891954,0.1495717,-0.008099934,0.9887177
1.56617,0.282638,24.42023,-0.3327509,3.557855,-25.05187,-0.9866788,-0.1456775,0.07240931,0.144101,-0.9892063,-0.02656614,0.07549784,-0.01577799,0.9970211
1.892729,0.2634389,24.21331,-0.42159,2.678411,-23.05976,-0.9873785,-0.1488152,0.05419974,0.1476265,-0.9887187,-0.02533407,0.05735839,-0.017013,0.9982087
2.206058,0.2430629,24.01167,-1.160245,1.827969,-24.6389,-0.9883748,-0.1491839,0.0293171,0.1479533,-0.9881675,-0.0404321,0.03500202,-0.03562451,0.9987521
2.532884,0.2213482,23.80475,-1.284092,0.8256702,-22.47111,-0.9895533,-0.144068,0.005349753,0.1436089,-0.9883047,-0.05128698,0.012676,-0.04998293,0.9986696
2.846866,0.1988319,23.61322,-1.360466,-0.7879807,-20.24973,-0.9893134,-0.1358646,-0.05291423,0.1385562,-0.9890391,-0.05102786,-0.04540136,-0.05781414,0.9972945
3.151291,0.1717574,23.43028,-1.724589,-2.397727,-24.02128,-0.9867178,-0.1256847,-0.1029145,0.1313628,-0.9900541,-0.05036616,-0.09556071,-0.06321633,0.9934142
3.443465,0.1412912,23.25494,-1.332938,-3.156003,-23.01981,-0.9847153,-0.1215236,-0.1247706,0.1267802,-0.991311,-0.03506163,-0.1194256,-0.05034416,0.9915659
3.713165,0.1113117,23.08585,-1.646165,-4.400254,-23.46398,-0.9794945,-0.1205177,-0.1614496,0.12653,-0.9915829,-0.02745218,-0.1567821,-0.04731747,0.9864991
3.964561,0.07553978,22.91855,-1.940773,-4.90405,-23.1522,-0.9750951,-0.1160364,-0.1890108,0.1264131,-0.991012,-0.04376097,-0.1822341,-0.06656454,0.9809995
4.191709,0.04226329,22.75127,-1.494197,-4.780321,-22.20395,-0.9773021,-0.1155118,-0.1775881,0.1240875,-0.9915461,-0.03792873,-0.1717056,-0.05910428,0.9833737
4.391324,0.006357705,22.58401,-1.232934,-4.980386,-21.2678,-0.9766282,-0.1154409,-0.1813027,0.1213992,-0.9923581,-0.02207995,-0.1773683,-0.0435739,0.9831795
4.576106,-0.02905636,22.41876,-1.211994,-5.340129,-22.43043,-0.9775636,-0.1111247,-0.1789434,0.1165691,-0.9929777,-0.02017032,-0.1754454,-0.04057704,0.9836526
4.734627,-0.0651404,22.25938,-1.424186,-5.611685,-22.22874,-0.9778473,-0.107118,-0.179834,0.113233,-0.9932771,-0.02405967,-0.1760478,-0.04388984,0.9834027
4.874197,-0.09997465,22.109,-1.165745,-5.335645,-20.38,-0.9765274,-0.1055859,-0.1877388,0.1128278,-0.9932119,-0.02828499,-0.1834779,-0.04880321,0.9818116
4.988468,-0.1346231,21.96633,-0.8992639,-5.509827,-22.1612,-0.9788656,-0.1113115,-0.1715572,0.1149321,-0.9933093,-0.01128666,-0.169153,-0.03076554,0.9851095
5.086897,-0.1671858,21.82697,-0.8151807,-5.379341,-21.67321,-0.9798974,-0.1159547,-0.1623437,0.1188285,-0.992882,-0.008071218,-0.1602523,-0.02720002,0.9867013
5.166573,-0.1975304,21.68946,-0.6083188,-4.666142,-19.39146,-0.9813981,-0.1199265,-0.1499178,0.1214851,-0.9925925,-0.001248102,-0.1486576,-0.01943766,0.9886976
5.233732,-0.2251471,21.55356,-0.5862547,-4.75858,-20.39692,-0.9824927,-0.1210947,-0.1415774,0.1227059,-0.9924395,-0.002672953,-0.1401834,-0.01999854,0.9899236
5.286793,-0.2449893,21.41803,-0.6251567,-4.782961,-21.61089,-0.9842723,-0.1214717,-0.1282677,0.1226848,-0.9924445,-0.001569246,-0.1271079,-0.01728106,0.9917383
5.328346,-0.2656914,21.28488,-0.6484659,-4.647223,-21.79485,-0.9860649,-0.1197798,-0.1154502,0.1214793,-0.9925635,-0.007772984,-0.1136606,-0.02168948,0.9932829
5.359069,-0.2843965,21.15689,-0.5910573,-4.440823,-21.52322,-0.9872594,-0.1177384,-0.1070347,0.1191373,-0.9928548,-0.006748046,-0.1054754,-0.0194139,0.9942324
5.382801,-0.3024518,21.02938,-0.5387238,-4.061293,-20.49643,-0.9886506,-0.1149561,-0.09672165,0.1164095,-0.9931558,-0.009502005,-0.09496736,-0.02065348,0.9952661
5.396321,-0.31846,20.90534,-0.4882056,-4.144529,-21.38791,-0.989392,-0.1129991,-0.09129366,0.1142599,-0.9934129,-0.00868657,-0.08971072,-0.01902563,0.9957861
5.403241,-0.3328677,20.78467,-0.3977405,-3.958205,-20.93889,-0.9901608,-0.1115618,-0.08447187,0.1124652,-0.9936376,-0.005997835,-0.08326529,-0.01543897,0.9964078
5.401767,-0.3483126,20.66648,-0.2835561,-3.848827,-20.91082,-0.9908878,-0.1096574,-0.07820877,0.1102414,-0.9938998,-0.003176118,-0.0773834,-0.01176902,0.996932
5.394027,-0.3618969,20.54975,-0.1897651,-3.556332,-19.96984,-0.9915449,-0.1076816,-0.07241087,0.1080034,-0.9941504,-0.0005311949,-0.0719301,-0.008347321,0.9973748
5.380486,-0.3727878,20.43539,-0.1619435,-3.68081,-21.29897,-0.9920644,-0.1070611,-0.06592476,0.1072651,-0.9942303,0.0004483935,-0.0655924,-0.006626588,0.9978245
5.367064,-0.380807,20.32557,-0.1130747,-3.489631,-20.71376,-0.9924278,-0.1058749,-0.06226968,0.1060248,-0.9943631,0.0009008244,-0.06201405,-0.00570813,0.998059
5.350286,-0.3879415,20.21529,-0.03024871,-3.41245,-21.02307,-0.9929944,-0.1045167,-0.05512061,0.1044981,-0.9945198,0.003227063,-0.05515582,-0.002555543,0.9984745
5.329812,-0.3945731,20.10687,-0.005265493,-3.318276,-20.97645,-0.9932921,-0.1034759,-0.05160997,0.1033818,-0.9946316,0.004495775,-0.05179811,-0.0008699151,0.9986572
5.305064,-0.3948228,20.00015,0.02183014,-3.20507,-20.89458,-0.9934102,-0.1043316,-0.04744542,0.1042549,-0.9945422,0.004094229,-0.04761363,-0.0008791708,0.9988654
5.285929,-0.3970117,19.89594,0.02519059,-3.061925,-20.7954,-0.9934931,-0.1056873,-0.04244467,0.1056003,-0.9943994,0.004293049,-0.04266068,-0.0002170549,0.9990896
5.260884,-0.394857,19.79417,0.006498017,-2.895016,-20.48433,-0.9935999,-0.1068852,-0.03653482,0.1068535,-0.9942707,0.002825951,-0.03662756,-0.001096009,0.9993284
5.231951,-0.3910359,19.692,-0.01070066,-2.793667,-20.69411,-0.993569,-0.1087395,-0.03156517,0.1087481,-0.9940683,0.001449475,-0.03153555,-0.001992498,0.9995006
5.207625,-0.3857621,19.59391,-0.02435741,-2.675238,-20.33233,-0.9934317,-0.1108285,-0.02846922,0.1108572,-0.9938362,0.0005734385,-0.0283573,-0.002586347,0.9995945
5.179269,-0.3825944,19.49321,-0.05098804,-2.485016,-19.35503,-0.9932494,-0.1130923,-0.02580104,0.1131431,-0.9935786,-0.0005132606,-0.02557731,-0.003429004,0.999667
5.158992,-0.3811677,19.39231,-0.09996524,-2.442174,-19.53947,-0.9930888,-0.1149346,-0.02376346,0.1150311,-0.9933581,-0.002727464,-0.02329215,-0.00544215,0.9997139
5.137085,-0.3704796,19.28929,-0.1447765,-2.310603,-19.37298,-0.9930172,-0.1163407,-0.01953633,0.11645,-0.9931861,-0.004553269,-0.01887348,-0.006796481,0.9997988
5.11524,-0.3624269,19.1884,-0.2212333,-2.283949,-19.58925,-0.9929919,-0.1169527,-0.01700769,0.1171261,-0.9930709,-0.009576131,-0.01576989,-0.01150106,0.9998095
5.095766,-0.3544163,19.08732,-0.218968,-2.209324,-19.46665,-0.9931312,-0.1160687,-0.01478562,0.1162239,-0.9931716,-0.01010707,-0.01351155,-0.01175609,0.9998396
5.080829,-0.3467226,18.98578,-0.2298825,-2.209721,-19.68224,-0.9933549,-0.1143785,-0.01279535,0.1145224,-0.9933583,-0.01113752,-0.01143647,-0.01252886,0.9998561
5.069624,-0.3421169,18.8829,-0.1974007,-2.046967,-18.17464,-0.9936527,-0.1116421,-0.01379614,0.1117932,-0.9936737,-0.01071372,-0.01251276,-0.01218803,0.9998474
5.054451,-0.3364191,18.78352,-0.2106615,-2.179941,-19.34197,-0.9939338,-0.1091576,-0.01342346,0.1093,-0.9939547,-0.01037291,-0.01221003,-0.01177717,0.9998561
5.038785,-0.330546,18.68078,-0.2250635,-2.202324,-19.25302,-0.994173,-0.106759,-0.01491299,0.1069218,-0.9942111,-0.01057849,-0.01369731,-0.01211137,0.9998328
5.030878,-0.3248804,18.57967,-0.2266418,-2.268594,-19.50012,-0.9943949,-0.1044271,-0.01654613,0.10462,-0.9944487,-0.01124953,-0.01527952,-0.01291753,0.9997998
5.025054,-0.3201139,18.47847,-0.2224187,-2.293182,-19.36699,-0.9945958,-0.1021177,-0.0187422,0.1023168,-0.9947017,-0.00998993,-0.01762275,-0.01185359,0.9997745
5.013958,-0.3157794,18.37483,-0.2198828,-2.275224,-19.13061,-0.9947512,-0.1004267,-0.01961239,0.100647,-0.9948658,-0.0105892,-0.01844825,-0.01250755,0.9997516
5.00406,-0.3109391,18.2731,-0.2218976,-2.323577,-19.16007,-0.9948082,-0.09956872,-0.02104128,0.09980017,-0.9949547,-0.01024947,-0.01991459,-0.01229618,0.9997261
4.998098,-0.3059324,18.17201,-0.2436688,-2.306284,-18.82796,-0.9947835,-0.09954013,-0.02230451,0.09979092,-0.9949538,-0.01042554,-0.0211542,-0.01259694,0.9996969
4.992108,-0.2996179,18.06908,-0.243791,-2.326205,-18.97637,-0.9946662,-0.1005454,-0.02301656,0.1008156,-0.9948455,-0.01089415,-0.02180257,-0.01315647,0.9996758
4.986146,-0.2969951,17.96781,-0.2413297,-2.239196,-18.0821,-0.9944293,-0.102839,-0.02311987,0.1031006,-0.9946163,-0.01041964,-0.02192386,-0.01274527,0.9996784
4.980257,-0.29245,17.86459,-0.2750769,-2.292052,-18.49075,-0.9941248,-0.105492,-0.02423446,0.105784,-0.9943272,-0.01109684,-0.02292636,-0.01359526,0.9996447
4.967328,-0.2863888,17.76289,-0.2985844,-2.299782,-18.3945,-0.9938424,-0.1081663,-0.02402838,0.1084729,-0.9940289,-0.01184026,-0.02260419,-0.01437378,0.9996412
4.961397,-0.282171,17.65915,-0.3167018,-2.218671,-17.58395,-0.9934763,-0.11105,-0.0259363,0.1114064,-0.9936935,-0.01272153,-0.02436001,-0.015528,0.9995826
4.955096,-0.2803628,17.55816,-0.349501,-2.318008,-18.30655,-0.9932158,-0.1133038,-0.02616546,0.1136797,-0.9934278,-0.01335049,-0.02448083,-0.0162344,0.9995685
4.948516,-0.2758951,17.45527,-0.3718921,-2.328663,-18.15947,-0.9929791,-0.1149877,-0.02775534,0.1154179,-0.9932123,-0.01442572,-0.02590816,-0.0175279,0.9995106
4.9403,-0.2712235,17.35559,-0.3721443,-2.320954,-18.00774,-0.9928683,-0.1158654,-0.02806672,0.1162991,-0.9931107,-0.01434124,-0.0262117,-0.0175031,0.9995032
4.931705,-0.2695877,17.2509,-0.3974759,-2.328514,-17.98462,-0.9928669,-0.1156905,-0.02882905,0.1161586,-0.9931155,-0.01512294,-0.026881,-0.0183638,0.9994699
4.923886,-0.2694073,17.14631,-0.3860666,-2.29935,-17.74835,-0.9928427,-0.1159513,-0.02861433,0.1164251,-0.9930788,-0.01548369,-0.02662093,-0.0187043,0.9994706
4.912266,-0.2680768,17.04266,-0.3582712,-2.325924,-17.71408,-0.992841,-0.1157201,-0.02958971,0.1161631,-0.9931355,-0.0137128,-0.02779974,-0.01705186,0.9994681
4.898904,-0.2620187,16.9392,-0.3455603,-2.3159,-17.54812,-0.9927101,-0.1165914,-0.03054563,0.1170372,-0.9930394,-0.01323015,-0.02879049,-0.01670868,0.9994458
4.886447,-0.2636946,16.83585,-0.3182516,-2.3281,-17.4647,-0.9925466,-0.1177497,-0.03140555,0.1181572,-0.9929289,-0.01144633,-0.02983568,-0.0150718,0.9994412
4.874999,-0.2640179,16.73315,-0.3056818,-2.317114,-17.18181,-0.992357,-0.119105,-0.03227521,0.1194986,-0.9927783,-0.01054925,-0.03078566,-0.01432546,0.9994233
4.863807,-0.2635014,16.62996,-0.2705656,-2.320739,-17.22515,-0.9921572,-0.1205758,-0.03294801,0.1209244,-0.9926227,-0.008794605,-0.03164453,-0.01270985,0.9994184
4.849531,-0.2652669,16.52652,-0.2746381,-2.275963,-16.98158,-0.992049,-0.1216531,-0.03223678,0.1219861,-0.9924949,-0.00856379,-0.03095303,-0.01242814,0.9994436
4.834956,-0.2664443,16.42355,-0.2584203,-2.277485,-17.03732,-0.9918514,-0.1232679,-0.03218295,0.1235854,-0.9923012,-0.008063355,-0.03094123,-0.01197499,0.9994495
4.823126,-0.2660083,16.32055,-0.2381548,-2.225622,-16.83716,-0.9916717,-0.1249902,-0.0310607,0.1252722,-0.9920956,-0.007297286,-0.02990309,-0.01112755,0.9994909
4.809742,-0.2660294,16.21742,-0.2215154,-2.196311,-16.75101,-0.9916081,-0.1257738,-0.02990508,0.1260176,-0.9920073,-0.006404902,-0.02886049,-0.01011972,0.9995322
4.794578,-0.2672871,16.11214,-0.2050589,-2.092188,-16.13545,-0.9915981,-0.126248,-0.02818993,0.1264559,-0.9919558,-0.005708695,-0.02724245,-0.009225514,0.9995863
4.780548,-0.2681196,16.0083,-0.215983,-2.130125,-16.4631,-0.9915212,-0.1267339,-0.02870776,0.1269804,-0.9918811,-0.006924991,-0.02759705,-0.0105116,0.9995639
4.764436,-0.2699893,15.90442,-0.2069765,-2.111032,-16.45177,-0.9915603,-0.1267725,-0.02714613,0.1269852,-0.9918849,-0.006251276,-0.02613335,-0.009645673,0.9996119
4.751161,-0.2693734,15.80045,-0.2075144,-2.080013,-16.31157,-0.991482,-0.1273831,-0.02714763,0.1276111,-0.9918008,-0.006830831,-0.02605491,-0.01023699,0.9996081
4.738194,-0.2684622,15.69631,-0.1905081,-2.040088,-16.26882,-0.9915254,-0.1275603,-0.02461326,0.1277467,-0.9917877,-0.006152492,-0.02362631,-0.009244615,0.9996781
4.720723,-0.2747279,15.59211,-0.1913776,-1.992828,-16.06372,-0.9914424,-0.1283599,-0.02378467,0.1285477,-0.9916818,-0.006539183,-0.02274745,-0.009540689,0.9996957
4.704883,-0.2707652,15.48637,-0.189789,-1.97468,-15.92511,-0.9914067,-0.12868,-0.02353898,0.1288545,-0.9916451,-0.006045742,-0.02256434,-0.009026892,0.9997047
4.689011,-0.2763037,15.38291,-0.1931188,-1.952611,-15.97476,-0.9913756,-0.1290605,-0.02275494,0.1292595,-0.9915825,-0.007498142,-0.02159569,-0.01037477,0.9997129
4.675151,-0.2741082,15.27753,-0.1732131,-1.921116,-15.75496,-0.9913391,-0.1294723,-0.02199414,0.1296381,-0.9915414,-0.006284986,-0.02099437,-0.009081831,0.9997383
