1.582533,7.849719,26.57573,-0.5786394,-1.028422,-22.26725,-0.9793123,0.202345,-0.001986641,-0.2023452,-0.9791229,0.01936017,0.001972269,0.01936164,0.9998106
1.659833,7.839066,26.32585,-0.684397,-1.256652,-24.13737,-0.9825326,0.1860346,-0.004570968,-0.1860847,-0.9824018,0.01609613,-0.001496089,0.01666556,0.99986
1.73013,7.832715,26.07669,-0.6037488,-1.093975,-20.3052,-0.9855992,0.1690761,-0.00272048,-0.1690977,-0.9854996,0.01401555,-0.0003113371,0.01427375,0.9998981
1.797481,7.827507,25.83085,-0.5219127,-0.834848,-22.91975,-0.9892517,0.1455813,0.01367627,-0.1452523,-0.9891371,0.02257564,0.0168143,0.02034649,0.9996516
1.861863,7.825406,25.59288,-0.6486005,-0.8752606,-22.98622,-0.9924431,0.1219373,0.01371169,-0.1217485,-0.9924643,0.01385512,0.01529781,0.01208104,0.99981
1.925068,7.824903,25.36285,-1.121451,-1.039679,-24.50323,-0.9950324,0.09865367,0.01334123,-0.09875278,-0.9950875,-0.00698428,0.01258666,-0.008267068,0.9998866
1.988551,7.82601,25.13931,-1.37489,-1.118817,-25.0349,-0.9971312,0.07437664,0.0140537,-0.07458092,-0.9971078,-0.01461794,0.01292583,-0.01562414,0.9997944
2.042998,7.825006,24.92093,-1.085018,-0.6043789,-21.943,-0.9980226,0.05276633,0.03415721,-0.05305452,-0.9985628,-0.007585799,0.03370785,-0.009382993,0.9993877
2.101668,7.825493,24.7049,-0.8849344,-0.4605553,-22.91352,-0.9988108,0.03213221,0.03666745,-0.03207982,-0.9994833,0.0020164,0.0367133,0.0008377173,0.9993255
2.158231,7.824798,24.49356,-0.7869889,-0.7265408,-23.92224,-0.9994689,0.01139958,0.03052932,-0.01132994,-0.9999328,0.002453136,0.03055523,0.002105938,0.9995309
2.21712,7.826613,24.28944,-0.9348193,-0.6936716,-23.56184,-0.9994239,-0.007540806,0.0330919,0.00734833,-0.9999554,-0.005934197,0.03313517,-0.005687607,0.9994347
2.27698,7.824843,24.09184,-1.174961,-0.6527484,-23.29031,-0.9990615,-0.02389783,0.03612346,0.02333177,-0.9995996,-0.01601142,0.03649163,-0.01515357,0.9992191
2.336809,7.821934,23.89821,-0.7928461,-0.6746976,-22.7912,-0.9986945,-0.03684073,0.03538249,0.03685941,-0.9993204,-0.0001244929,0.03536303,0.001179847,0.9993739
2.39549,7.819009,23.71123,-0.4922417,-0.9900782,-22.71006,-0.9986526,-0.04751613,0.02086106,0.04776606,-0.9987906,0.01164998,0.02028227,0.01263073,0.9997145
2.455368,7.820236,23.52301,-0.4576906,-1.345354,-22.67565,-0.9982833,-0.05789825,0.008851408,0.05798947,-0.9982628,0.01042174,0.008232631,0.01091713,0.9999065
2.512824,7.823529,23.33972,-0.4829129,-1.366453,-21.83817,-0.9976983,-0.06721307,0.00896874,0.06728704,-0.9976998,0.008217761,0.008395769,0.008802327,0.999926
2.566775,7.824608,23.15537,-0.5509665,-1.244077,-19.78194,-0.997108,-0.07534292,0.009954914,0.07540026,-0.9971381,0.005515397,0.009510877,0.006250049,0.9999352
2.614609,7.82593,22.97606,-0.3320183,-1.59508,-23.02037,-0.9965055,-0.08332736,0.005770091,0.08341677,-0.9963604,0.01753572,0.004287885,0.01795577,0.9998296
2.661298,7.826558,22.79883,-0.2984256,-1.66678,-21.05023,-0.9957941,-0.09159726,-0.002034688,0.09155116,-0.9956619,0.01660884,-0.003547186,0.01635271,0.99986
2.70472,7.831629,22.63101,-0.5909026,-1.585347,-19.05943,-0.9953036,-0.09661695,-0.005996026,0.09662447,-0.9953204,-0.0009759638,-0.005873672,-0.001550743,0.9999815
2.745739,7.830856,22.46394,-0.7243603,-1.902737,-21.23683,-0.9947937,-0.1014441,-0.009730282,0.1014369,-0.9948412,0.001231002,-0.009804963,0.0002375831,0.9999519
2.781816,7.83587,22.30248,-0.2955711,-1.862289,-21.30314,-0.9943404,-0.1060563,-0.00626428,0.1059096,-0.9941673,0.02035878,-0.00838692,0.01958011,0.9997731
2.815213,7.841374,22.14269,-0.4189588,-2.00014,-21.56124,-0.9941944,-0.1071121,-0.01021482,0.1069728,-0.9941726,0.01332775,-0.01158286,0.01215767,0.999859
2.843679,7.850974,21.98769,-0.6260204,-1.979853,-22.65218,-0.9941493,-0.1079918,-0.002229103,0.1079766,-0.9941348,0.00608097,-0.002872724,0.005804701,0.999979
2.864253,7.861473,21.84008,-0.6811997,-1.700501,-20.89654,-0.9940671,-0.1087425,0.002383521,0.1087469,-0.9940678,0.001804493,0.002173156,0.002052988,0.9999955
2.882288,7.869888,21.6919,-0.7282538,-1.853969,-22.17376,-0.9941243,-0.1082388,0.001144487,0.108242,-0.9941191,0.003292589,0.0007813708,0.003397124,0.9999939
2.901409,7.878833,21.54534,-0.6841183,-1.815727,-22.32722,-0.994234,-0.1071297,0.004695692,0.1071498,-0.9942338,0.004261097,0.004212126,0.00473967,0.9999799
2.919083,7.886429,21.40475,-0.704299,-1.629939,-20.96662,-0.9943857,-0.1055187,0.007931881,0.1055378,-0.9944132,0.002030649,0.007673296,0.002856362,0.9999665
2.931618,7.89352,21.26746,-0.8226358,-1.717462,-22.38864,-0.9945724,-0.103624,0.009370532,0.1036146,-0.9946164,-0.001480481,0.009473499,-0.0005015217,0.999955
2.946617,7.898718,21.13125,-0.9098065,-1.625334,-21.58009,-0.9947357,-0.1018905,0.01091796,0.1018402,-0.9947879,-0.005065392,0.01137717,-0.003926839,0.9999276
2.95801,7.903751,21.00041,-0.8691705,-1.670292,-21.64743,-0.9949325,-0.1001267,0.00916304,0.1001121,-0.9949741,-0.002030033,0.009320248,-0.001102414,0.999956
2.967736,7.906982,20.87154,-0.84439,-1.646464,-21.70006,-0.9950219,-0.09889667,0.01227999,0.09889087,-0.9950977,-0.00107992,0.01232659,0.0001398349,0.999924
2.976558,7.911768,20.74537,-0.8872772,-1.411433,-20.05038,-0.9949806,-0.0986966,0.0165091,0.09860705,-0.9951074,-0.006154774,0.01703578,-0.004495968,0.9998448
2.981803,7.913667,20.62451,-0.9335913,-1.468455,-20.59079,-0.9949363,-0.09930725,0.01548182,0.09921156,-0.9950429,-0.006832839,0.01608363,-0.005262264,0.9998568
2.98901,7.916886,20.50132,-0.8731449,-1.476561,-20.35328,-0.9947894,-0.101023,0.01372534,0.1009826,-0.9948816,-0.003612561,0.01402004,-0.002207717,0.9998993
2.98919,7.918602,20.38449,-0.8430679,-1.530695,-20.00119,-0.9945264,-0.1039208,0.01085115,0.1038942,-0.9945838,-0.0029871,0.0111028,-0.001843378,0.9999366
2.994343,7.921932,20.26607,-0.8813232,-1.411526,-19.99946,-0.9941726,-0.1063503,0.01761717,0.1062847,-0.994325,-0.004626106,0.01800918,-0.002726713,0.9998341
2.995046,7.923061,20.15467,-0.9177545,-1.428229,-20.80181,-0.9938893,-0.1086923,0.01923423,0.1086204,-0.994072,-0.004748043,0.01963628,-0.0026298,0.9998037
2.99954,7.92319,20.04552,-0.9164947,-1.479602,-20.95767,-0.9937376,-0.1105493,0.01626198,0.1104952,-0.9938678,-0.004194821,0.01662599,-0.002371682,0.999859
3.002816,7.924713,19.93768,-0.8863849,-1.466488,-19.7932,-0.9936366,-0.111866,0.01312565,0.1118161,-0.9937189,-0.004471362,0.0135434,-0.002975248,0.9999039
3.004281,7.925526,19.83125,-0.8683319,-1.394843,-20.43257,-0.9934862,-0.1123156,0.01924428,0.1122836,-0.9936724,-0.002737953,0.01943003,-0.0005593013,0.9998111
3.00738,7.923671,19.7267,-0.7648599,-1.165547,-18.56094,-0.9933998,-0.1121261,0.02417713,0.1121233,-0.9936932,-0.001476045,0.02419015,0.001244516,0.9997066
3.005937,7.920538,19.62335,-0.7717618,-1.205332,-18.76135,-0.9935276,-0.1113446,0.02247862,0.1113269,-0.9937817,-0.002037052,0.02256566,0.0004786088,0.9997452
3.003466,7.917111,19.5187,-0.8686969,-1.288542,-20.09106,-0.9936244,-0.1104564,0.02257961,0.1103973,-0.9938801,-0.003850858,0.02286678,-0.001333579,0.9997376
3.004388,7.911403,19.4152,-0.8438061,-1.275081,-19.52671,-0.9937223,-0.1098564,0.02115867,0.1098117,-0.993947,-0.003263923,0.02138916,-0.0009199626,0.9997708
3.005125,7.905629,19.31151,-0.7684997,-1.228768,-18.8375,-0.9937747,-0.1092656,0.02174704,0.109263,-0.994012,-0.001311616,0.02176013,0.001072695,0.9997627
3.007618,7.904156,19.20733,-0.8470737,-1.267531,-20.0899,-0.9936761,-0.1097277,0.02382602,0.1097118,-0.9939615,-0.001979891,0.0238994,0.000646624,0.9997141
3.00853,7.898524,19.1002,-0.8298627,-1.266923,-19.77025,-0.9936603,-0.1101447,0.02252265,0.110137,-0.9939151,-0.001585026,0.02256018,0.0009055983,0.9997451
3.009607,7.900119,18.9945,-0.7914004,-1.232066,-19.34701,-0.9935596,-0.1109737,0.02289356,0.1109886,-0.9938215,-0.0006245998,0.02282143,0.001920348,0.9997377
3.012364,7.899921,18.88943,-0.7764652,-1.204922,-18.96842,-0.9934663,-0.1117834,0.02300673,0.1117983,-0.9937307,-0.0006433321,0.02293441,0.001932985,0.9997351
3.016401,7.897488,18.7827,-0.7494864,-1.163328,-18.7342,-0.9933916,-0.1121602,0.02435411,0.1122022,-0.9936853,0.0003616763,0.02415976,0.003091872,0.9997033
3.01557,7.89294,18.67759,-0.7377377,-1.199512,-19.12021,-0.9934108,-0.1121398,0.02365731,0.112203,-0.9936844,0.001357975,0.02335562,0.004003449,0.9997192
